YEAR,LATITUDE,LONGITUDE,GENERAL_CAUSE,START_DATE,FUEL_TYPE
2006,54.223333,-116.9825,Lightning,2006-07-04 20:00:00,C2
2006,54.176217,-117.007667,Lightning,2006-07-04 19:58:00,C2
2006,54.123783,-116.980633,Lightning,2006-07-04 20:00:00,C2
2006,55.18095,-117.78535,Lightning,2006-07-03 21:20:00,M2
2006,55.582667,-114.271833,Lightning,2006-07-17 15:19:00,C2
2006,56.204484,-110.258373,Lightning,2006-07-17 14:00:00,C2
2006,59.311877,-118.649546,Lightning,2006-07-17 14:27:00,C2
2006,52.9776,-116.5623,Lightning,2006-07-17 11:00:00,C2
2006,53.035833,-116.466167,Lightning,2006-07-17 17:20:00,C2
2006,55.195277,-113.408933,Lightning,2006-07-17 17:30:00,S2
2006,52.636833,-115.889333,Lightning,2006-07-17 17:30:00,C2
2006,56.870033,-118.041667,Lightning,2006-07-17 18:00:00,M2
2006,54.343767,-118.008333,Lightning,2006-07-04 15:00:00,C2
2006,54.283933,-118.016117,Lightning,2006-07-04 15:00:00,C2
2006,56.097667,-113.547,Lightning,2006-07-18 12:43:00,C2
2006,53.359967,-116.671,Lightning,2006-07-03 20:00:00,C2
2006,55.8397,-116.006317,Lightning,2006-07-23 00:00:00,M2
2006,55.439317,-116.742483,Lightning,2006-07-06 08:00:00,M2
2006,54.182083,-117.028633,Lightning,2006-07-25 20:00:00,C2
2006,55.015783,-119.3169,Lightning,2006-07-10 13:00:00,C2
2006,54.571917,-117.934367,Lightning,2006-07-03 20:32:00,C2
2006,57.022067,-113.92815,Lightning,2006-07-05 15:15:00,C2
2006,57.098367,-114.048867,Other Industry,2006-07-14 15:21:00,C1
2006,53.084816,-115.228897,Power Line Industry,2006-08-03 17:15:00,C2
2006,54.629667,-117.318167,Lightning,2006-08-15 18:00:00,C2
2006,54.692833,-118.516833,Lightning,2006-07-30 01:52:00,M2
2006,54.825483,-119.13455,Lightning,2006-08-15 15:00:00,C2
2006,56.897067,-111.448833,Undetermined,2006-08-28 14:45:00,C2
2006,57.843,-113.491917,Lightning,2006-08-22 18:01:00,C2
2006,54.451667,-117.451333,Lightning,2006-08-19 20:00:00,M2
